,Volume m3,Ground Surface m2,Amount Buildings,Surface Build %,Surface Total,Inset 1,Inset 2,Inset 3,Inset 4,Inset 5,Inset 6,Inset 7,Inset 8,Inset 9,Height 1,Height 2,Height 3,Height 4,Height 5,Height 6,Height 7,Height 8,Height 9,Roof 1,Roof 2,Roof 3,Roof 4,Roof 5,Roof 6,Roof 7,Roof 8,Roof 9,SL %,SVF %
572,695.57,97.41,1,6.1,476.72,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.14,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,88.45,89.51
573,1258.17,173.88,3,10.9,1066.07,0.0,0.81,0.0,0.3,0.0,0.48,0.0,0.0,0.0,0.0,5.4,0.0,10.95,0.0,11.1,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,75.76,81.12
574,4861.2,643.13,9,40.2,3666.89,0.69,0.47,0.34,0.75,0.59,0.75,0.58,0.52,0.85,9.61,12.97,12.97,11.17,4.18,4.06,3.93,9.31,6.31,1,1,0,1,0,0,0,1,0,42.87,46.81
575,3986.54,405.37,4,25.3,2435.46,0.0,0.85,0.85,0.76,0.0,0.0,0.0,0.0,0.52,0.0,13.09,2.9,13.48,0.0,0.0,0.0,0.0,11.91,0,1,0,0,0,0,0,0,0,59.73,67.33
576,3196.51,475.88,4,29.7,2204.26,0.0,0.85,0.0,0.0,0.0,0.0,0.77,0.85,0.8,0.0,5.27,0.0,0.0,0.0,0.0,9.83,8.66,3.25,0,1,0,0,0,0,1,0,1,74.45,70.53
577,2752.05,487.56,7,30.5,2348.25,0.0,0.0,0.76,0.5,0.78,0.55,0.69,0.63,0.36,0.0,0.0,6.04,3.65,6.38,9.16,3.83,4.38,6.62,0,0,1,0,1,1,0,1,1,60.87,61.84
578,599.41,53.68,1,3.4,446.67,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,90.08,93.25
579,368.16,57.71,1,3.6,309.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.38,0,0,0,0,0,0,0,0,0,96.53,94.46
580,719.25,97.28,2,6.1,594.51,0.0,0.0,0.0,0.65,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,8.07,0.0,0.0,5.22,0.0,0.0,0,0,0,1,0,0,1,0,0,87.53,89.18
581,3982.33,581.93,7,36.4,2990.05,0.81,0.0,0.71,0.6,0.63,0.73,0.46,0.0,0.78,3.55,0.0,12.7,2.13,4.66,10.04,10.46,0.0,5.77,1,0,0,0,0,1,1,0,1,51.78,56.63
582,332.81,75.76,2,4.7,383.93,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,4.19,0.0,0.0,0.0,4.55,0,0,0,0,1,0,0,0,1,91.6,91.04
583,628.98,54.32,2,3.4,599.81,0.0,0.37,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,9.86,0.0,0.0,12.99,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,85.15,87.93
584,167.43,39.73,1,2.5,185.71,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,94.75,95.79
585,1373.25,143.97,2,9.0,929.38,0.0,0.72,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.0,12.17,0.0,0.0,0.0,4.95,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,80.01,84.9
586,1435.41,197.51,3,12.3,1074.21,0.0,0.81,0.0,0.0,0.57,0.0,0.36,0.0,0.0,0.0,7.52,0.0,0.0,7.0,0.0,6.69,0.0,0.0,0,0,0,0,1,0,0,0,0,75.3,80.85
587,3665.74,430.46,8,26.9,2832.47,0.43,0.58,0.59,0.63,0.55,0.0,0.53,0.55,0.51,3.13,3.71,9.9,11.56,10.95,0.0,5.38,10.35,10.45,1,0,0,0,0,0,0,1,0,51.6,55.09
588,788.42,103.91,1,6.5,517.2,0.0,0.0,0.0,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.59,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,91.45,91.16
589,3397.92,545.66,8,34.1,2758.37,0.79,0.38,0.52,0.62,0.55,0.58,0.79,0.63,0.0,8.76,2.56,6.52,9.44,6.98,3.71,3.68,5.79,0.0,0,1,0,1,1,1,1,1,0,50.4,56.64
590,1993.68,268.66,6,16.8,1820.77,0.64,0.0,0.53,0.0,0.55,0.0,0.38,0.49,0.37,3.53,0.0,5.74,0.0,7.21,0.0,6.24,13.35,13.66,1,0,0,0,1,0,0,1,1,67.68,68.67
591,3528.27,396.54,7,24.8,2556.31,0.38,0.37,0.49,0.41,0.0,0.73,0.51,0.87,0.0,3.41,11.12,9.36,13.97,0.0,7.71,2.37,11.37,0.0,0,0,0,1,0,0,0,1,0,57.67,59.39
592,3050.34,581.21,8,36.3,2603.61,0.37,0.76,0.67,0.9,0.0,0.59,0.32,0.77,0.52,4.69,9.49,4.91,2.62,0.0,5.33,7.39,3.84,7.12,0,0,1,0,0,0,0,0,0,49.04,55.09
593,577.24,46.85,2,2.9,576.88,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,11.33,0.0,0.0,0.0,13.03,0.0,0,0,0,1,0,0,0,1,0,90.27,89.34
594,2752.1,284.91,4,17.8,1876.16,0.0,0.0,0.72,0.0,0.0,0.0,0.38,0.85,0.47,0.0,0.0,8.56,0.0,0.0,0.0,10.09,10.14,10.37,0,0,1,0,0,0,1,1,0,78.11,73.69
595,3128.31,305.05,4,19.1,2017.01,0.0,0.0,0.63,0.0,0.39,0.81,0.0,0.0,0.72,0.0,0.0,12.13,0.0,5.74,9.96,0.0,0.0,10.54,0,0,1,0,1,1,0,0,0,75.56,75.57
596,1215.68,115.68,1,7.2,683.48,0.0,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.51,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,87.74,91.49
597,3016.62,332.09,4,20.8,2043.39,0.78,0.0,0.73,0.0,0.0,0.8,0.0,0.3,0.0,10.42,0.0,7.85,0.0,0.0,8.16,0.0,13.78,0.0,1,0,1,0,0,1,0,0,0,64.16,71.67
598,1461.25,193.9,2,12.1,1015.87,0.72,0.0,0.0,0.0,0.0,0.0,0.76,0.0,0.0,2.39,0.0,0.0,0.0,0.0,0.0,12.23,0.0,0.0,1,0,0,0,0,0,1,0,0,86.64,86.94
599,2357.07,285.14,5,17.8,1726.24,0.32,0.0,0.78,0.0,0.0,0.0,0.81,0.37,0.31,3.66,0.0,7.57,0.0,0.0,0.0,9.62,6.85,10.33,0,0,1,0,0,0,1,1,0,73.41,73.51
600,4209.97,560.31,7,35.0,3024.01,0.0,0.89,0.58,0.89,0.4,0.3,0.68,0.0,0.72,0.0,3.37,4.66,8.78,9.53,10.16,9.57,0.0,10.91,0,1,0,0,0,0,0,0,1,49.9,54.7
601,5729.91,560.82,9,35.1,3857.86,0.58,0.37,0.43,0.64,0.68,0.71,0.68,0.33,0.75,2.77,3.6,3.31,13.66,12.21,13.58,13.97,13.17,7.82,1,0,0,0,0,0,0,0,1,47.37,48.16
602,6430.71,799.27,9,50.0,4127.52,0.34,0.38,0.37,0.88,0.81,0.88,0.9,0.86,0.59,5.5,3.94,9.62,4.11,3.23,9.08,11.49,13.65,5.74,1,1,1,0,0,1,0,0,0,52.71,49.99
603,5065.65,566.45,9,35.4,3579.66,0.48,0.4,0.68,0.41,0.36,0.65,0.77,0.88,0.49,6.39,8.0,7.53,11.04,8.32,8.32,11.85,9.96,4.1,0,0,1,1,1,1,0,1,1,47.66,47.98
604,2870.04,299.08,4,18.7,1924.41,0.52,0.6,0.0,0.75,0.0,0.0,0.0,0.7,0.0,4.86,11.22,0.0,8.4,0.0,0.0,0.0,12.4,0.0,0,1,0,0,0,0,0,1,0,65.05,70.18
605,2141.02,556.73,6,34.8,2107.8,0.44,0.76,0.64,0.0,0.0,0.7,0.89,0.82,0.0,13.09,3.61,3.25,0.0,0.0,3.37,2.23,3.95,0.0,1,0,1,0,0,0,0,0,0,62.2,66.44
606,2488.85,284.22,7,17.8,1918.39,0.85,0.38,0.36,0.45,0.0,0.37,0.31,0.4,0.0,10.52,5.44,5.2,9.64,0.0,6.3,2.02,11.71,0.0,0,1,1,1,0,0,1,0,0,60.35,68.34
607,3301.71,381.39,6,23.8,2429.92,0.0,0.0,0.46,0.68,0.7,0.52,0.3,0.79,0.0,0.0,0.0,6.55,13.18,12.05,7.58,10.7,3.41,0.0,0,0,1,1,0,0,0,1,0,64.34,64.1
608,2155.82,295.07,3,18.4,1472.5,0.0,0.0,0.53,0.86,0.8,0.0,0.0,0.0,0.0,0.0,0.0,5.67,10.42,4.45,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,74.63,77.93
609,2732.17,359.68,5,22.5,1965.5,0.0,0.0,0.0,0.72,0.42,0.52,0.0,0.62,0.82,0.0,0.0,0.0,8.55,9.4,2.38,0.0,5.57,9.67,0,0,0,0,1,0,0,0,1,73.79,70.75
610,1132.42,169.61,4,10.6,1083.74,0.0,0.36,0.0,0.0,0.0,0.0,0.36,0.48,0.68,0.0,7.95,0.0,0.0,0.0,0.0,6.44,13.37,3.12,0,0,0,0,0,0,1,1,0,83.31,80.9
611,4821.16,441.11,6,27.6,3104.41,0.0,0.6,0.0,0.0,0.81,0.56,0.52,0.87,0.36,0.0,12.05,0.0,0.0,7.94,8.25,13.0,13.76,8.56,0,1,0,0,1,0,1,1,1,63.06,60.93
612,3021.5,306.38,3,19.1,1801.84,0.0,0.8,0.0,0.0,0.6,0.0,0.85,0.0,0.0,0.0,9.38,0.0,0.0,10.59,0.0,9.93,0.0,0.0,0,0,0,0,0,0,0,0,0,68.72,73.45
613,3858.75,438.51,6,27.4,2669.86,0.8,0.67,0.0,0.0,0.0,0.54,0.7,0.45,0.63,13.43,2.41,0.0,0.0,0.0,3.39,10.51,11.47,9.01,1,1,0,0,0,0,0,1,1,61.21,62.32
614,2978.5,272.48,3,17.0,1687.54,0.87,0.0,0.42,0.0,0.0,0.0,0.0,0.77,0.0,11.25,0.0,2.93,0.0,0.0,0.0,0.0,12.85,0.0,0,0,0,0,0,0,0,1,0,73.8,76.49
615,3216.54,374.27,4,23.4,2123.98,0.76,0.84,0.0,0.0,0.0,0.32,0.0,0.84,0.0,11.01,5.32,0.0,0.0,0.0,12.04,0.0,9.41,0.0,0,1,0,0,0,1,0,1,0,64.63,69.87
616,2100.62,186.98,2,11.7,1232.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.58,12.47,0,0,0,0,0,0,0,0,0,92.39,84.9
617,5511.19,699.92,9,43.7,3849.99,0.33,0.41,0.68,0.79,0.73,0.39,0.86,0.68,0.82,4.47,9.64,4.67,5.05,10.29,10.34,12.27,2.83,8.91,1,0,0,1,0,0,1,1,1,47.62,46.81
618,3917.36,466.82,7,29.2,2856.55,0.42,0.68,0.43,0.45,0.71,0.0,0.81,0.0,0.65,11.68,11.95,5.38,7.27,11.19,0.0,5.58,0.0,5.96,0,0,0,1,0,0,1,0,1,50.26,56.18
619,3028.7,451.24,4,28.2,2062.84,0.78,0.0,0.0,0.0,0.76,0.77,0.0,0.87,0.0,5.5,0.0,0.0,0.0,6.58,2.51,0.0,11.07,0.0,1,0,0,0,1,0,0,0,0,67.84,69.82
620,1621.53,361.84,4,22.6,1448.13,0.0,0.0,0.0,0.79,0.0,0.0,0.58,0.75,0.72,0.0,0.0,0.0,5.37,0.0,0.0,4.7,3.73,4.11,0,0,0,1,0,0,0,1,0,80.06,77.82
621,4829.31,468.42,8,29.3,3376.47,0.7,0.82,0.42,0.47,0.61,0.6,0.44,0.0,0.41,10.44,11.61,4.18,13.92,10.12,11.09,12.39,0.0,2.59,1,1,1,1,1,0,0,0,0,44.06,54.41
622,3801.11,585.21,7,36.6,2802.51,0.72,0.78,0.41,0.9,0.71,0.75,0.0,0.35,0.0,3.26,12.39,4.26,5.77,3.27,7.42,0.0,7.58,0.0,0,0,1,1,1,0,0,0,0,50.63,60.26
623,1910.25,412.04,9,25.8,1920.08,0.36,0.82,0.41,0.49,0.36,0.57,0.31,0.58,0.46,5.15,6.47,2.63,5.92,5.96,2.56,3.23,2.09,5.69,0,1,0,0,0,0,0,1,1,56.55,62.86
624,561.74,121.29,4,7.6,702.89,0.46,0.0,0.0,0.0,0.0,0.33,0.36,0.0,0.48,2.16,0.0,0.0,0.0,0.0,9.59,7.67,0.0,2.87,1,0,0,0,0,0,0,0,1,85.61,85.38
625,555.85,77.45,2,4.8,479.72,0.31,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,4.55,0.0,0.0,0.0,0.0,0.0,7.91,0.0,0.0,1,0,0,0,0,0,0,0,0,90.98,91.18
626,2469.94,326.44,5,20.4,1839.98,0.0,0.0,0.68,0.34,0.0,0.44,0.6,0.0,0.84,0.0,0.0,3.39,11.73,0.0,7.3,3.44,0.0,11.74,0,0,0,0,0,0,1,0,1,74.14,72.25
627,5004.14,603.8,9,37.7,3577.58,0.35,0.38,0.37,0.79,0.77,0.56,0.37,0.84,0.79,13.39,12.59,5.44,3.03,8.48,11.44,3.58,11.59,7.62,1,0,0,0,0,0,0,0,1,52.96,51.67
628,3765.43,482.77,6,30.2,2807.79,0.87,0.0,0.47,0.0,0.62,0.77,0.38,0.78,0.0,2.64,0.0,9.5,0.0,12.94,13.74,11.74,3.54,0.0,1,0,0,0,1,1,1,1,0,58.04,60.44
629,3899.94,648.45,9,40.5,3171.67,0.33,0.59,0.67,0.42,0.85,0.89,0.79,0.38,0.53,9.5,5.12,8.44,8.79,2.92,7.86,4.82,4.87,6.03,0,0,1,1,0,0,1,1,1,48.12,51.85
630,2044.99,208.17,5,13.0,1614.62,0.0,0.0,0.0,0.64,0.35,0.0,0.44,0.44,0.5,0.0,0.0,0.0,13.88,5.69,0.0,10.01,4.42,9.28,0,0,0,1,0,0,1,1,0,75.91,74.5
631,158.81,41.77,1,2.6,181.83,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,94.47,94.78
632,3479.67,410.85,9,25.7,2794.98,0.42,0.42,0.3,0.78,0.39,0.62,0.3,0.72,0.34,12.63,5.92,5.68,5.17,12.28,9.12,2.8,11.77,8.23,0,0,0,1,1,1,1,0,0,52.53,55.21
633,195.21,41.63,1,2.6,204.28,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.69,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,95.11,95.65
634,4872.05,654.57,9,40.9,3514.66,0.82,0.76,0.43,0.83,0.6,0.54,0.82,0.37,0.31,7.35,2.82,12.52,11.28,6.61,4.23,8.36,9.54,2.12,0,0,1,1,1,0,0,1,1,43.17,51.81
635,487.84,103.7,1,6.5,399.03,0.0,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,91.36,92.73
636,1387.44,187.77,4,11.7,1184.69,0.57,0.0,0.64,0.44,0.0,0.0,0.0,0.0,0.37,7.29,0.0,6.96,9.57,0.0,0.0,0.0,0.0,5.87,1,0,0,0,0,0,0,0,0,73.55,79.11
637,4476.87,423.44,5,26.5,2779.55,0.0,0.74,0.55,0.0,0.88,0.0,0.7,0.52,0.0,0.0,8.81,12.98,0.0,13.06,0.0,8.54,8.08,0.0,0,0,0,0,1,0,1,0,0,57.8,62.63
638,3881.17,663.31,7,41.5,2970.11,0.0,0.64,0.85,0.86,0.85,0.0,0.63,0.6,0.61,0.0,4.55,9.68,6.97,2.16,0.0,4.69,4.34,7.56,0,0,0,1,1,0,0,1,1,52.31,56.24
639,822.33,135.88,2,8.5,727.28,0.0,0.0,0.0,0.0,0.0,0.77,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,4.62,0.0,10.9,0.0,0,0,0,0,0,1,0,0,0,88.6,87.02
640,3923.06,593.35,9,37.1,3272.58,0.4,0.63,0.84,0.76,0.7,0.43,0.4,0.75,0.31,8.43,5.29,2.49,2.87,10.32,11.44,5.89,10.31,13.35,1,1,1,1,1,0,0,0,0,45.81,50.42
641,5021.25,591.13,8,36.9,3555.0,0.62,0.46,0.32,0.0,0.72,0.77,0.49,0.72,0.87,8.68,4.54,11.86,0.0,4.4,10.54,12.2,13.31,5.75,1,0,0,0,1,1,1,0,0,54.02,52.94
642,2493.82,292.17,3,18.3,1500.55,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.87,0.49,0.0,0.0,0.0,0.0,0.0,0.0,9.4,9.76,2.28,0,0,0,0,0,0,0,0,0,90.4,82.61
643,2630.97,390.8,6,24.4,2211.36,0.0,0.44,0.0,0.89,0.43,0.0,0.67,0.69,0.31,0.0,11.37,0.0,2.43,8.31,0.0,12.83,5.56,7.44,0,1,0,1,1,0,0,1,1,67.11,68.43
644,4269.4,484.7,6,30.3,2760.89,0.79,0.77,0.0,0.32,0.62,0.0,0.84,0.0,0.57,13.63,4.59,0.0,3.54,2.83,0.0,11.18,0.0,10.75,1,1,0,0,0,0,0,0,0,58.96,64.03
645,2147.16,253.83,4,15.9,1550.25,0.0,0.0,0.0,0.38,0.0,0.41,0.76,0.0,0.74,0.0,0.0,0.0,8.0,0.0,7.39,13.1,0.0,3.99,0,0,0,1,0,1,0,0,1,80.35,77.28
646,2256.26,315.38,5,19.7,1704.04,0.0,0.4,0.0,0.6,0.0,0.0,0.86,0.6,0.4,0.0,2.86,0.0,3.23,0.0,0.0,10.48,4.04,12.14,0,1,0,0,0,0,1,0,1,78.14,75.65
647,2628.28,441.86,7,27.6,2344.13,0.54,0.34,0.78,0.36,0.0,0.0,0.72,0.4,0.81,2.7,12.75,5.49,13.07,0.0,0.0,5.28,11.02,4.45,0,1,0,0,0,0,0,1,1,58.8,61.44
648,4574.49,616.55,9,38.5,3437.48,0.33,0.84,0.47,0.85,0.44,0.74,0.46,0.75,0.42,12.56,5.45,9.09,9.74,9.28,9.35,8.1,3.98,2.45,0,0,0,1,0,0,1,1,0,41.88,47.73
649,1297.99,118.12,2,7.4,902.56,0.0,0.47,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,11.01,0.0,0.0,10.98,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,79.66,83.62
650,2529.74,354.56,4,22.2,1859.08,0.0,0.75,0.0,0.0,0.75,0.5,0.79,0.0,0.0,0.0,8.23,0.0,0.0,5.4,11.83,5.78,0.0,0.0,0,1,0,0,1,0,0,0,0,66.07,70.75
651,5250.65,538.13,9,33.6,3610.17,0.55,0.61,0.48,0.87,0.47,0.79,0.49,0.42,0.31,7.9,13.77,3.78,12.79,11.79,8.05,7.42,8.63,4.25,1,0,0,1,1,0,1,1,0,41.32,48.57
652,2182.98,205.49,3,12.8,1438.29,0.0,0.0,0.0,0.0,0.79,0.6,0.0,0.0,0.41,0.0,0.0,0.0,0.0,10.9,10.0,0.0,0.0,10.92,0,0,0,0,0,0,0,0,1,78.08,77.64
653,6500.32,763.59,9,47.7,4455.14,0.54,0.69,0.56,0.8,0.75,0.7,0.7,0.69,0.75,4.4,10.25,13.2,3.67,3.47,11.94,13.15,10.96,7.93,0,1,0,0,0,1,1,1,0,39.8,41.74
654,5130.46,647.21,8,40.5,3496.79,0.42,0.71,0.86,0.38,0.37,0.8,0.86,0.75,0.0,5.71,2.05,6.19,4.73,7.94,13.8,8.7,9.42,0.0,1,1,1,1,1,0,1,0,0,47.81,51.54
655,2240.94,394.18,6,24.6,1868.9,0.49,0.3,0.0,0.44,0.6,0.89,0.0,0.0,0.74,6.56,7.86,0.0,6.09,2.53,7.24,0.0,0.0,4.61,1,1,0,0,0,0,0,0,1,67.24,69.69
656,870.41,124.72,3,7.8,750.19,0.53,0.0,0.0,0.0,0.33,0.56,0.0,0.0,0.0,9.88,0.0,0.0,0.0,2.66,5.88,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,82.5,85.67
657,4404.96,534.08,7,33.4,3051.22,0.0,0.77,0.73,0.82,0.33,0.49,0.0,0.53,0.76,0.0,10.89,9.85,3.56,8.15,2.23,0.0,9.11,11.69,0,0,0,1,1,0,0,1,1,52.37,56.76
658,4870.2,569.3,8,35.6,3442.8,0.64,0.74,0.69,0.38,0.61,0.0,0.45,0.66,0.78,10.34,6.23,2.45,10.38,12.04,0.0,9.94,5.69,13.24,1,0,0,1,0,0,0,0,0,47.3,50.23
659,3862.0,406.9,6,25.4,2711.62,0.72,0.51,0.32,0.72,0.0,0.81,0.0,0.48,0.0,5.87,13.9,12.85,8.21,0.0,11.22,0.0,9.01,0.0,1,1,0,0,0,0,0,1,0,50.84,59.56
660,1066.58,137.42,2,8.6,756.24,0.49,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,2.42,0.0,0.0,0.0,0.0,0.0,10.22,0.0,0.0,0,0,0,0,0,0,1,0,0,89.55,89.1
661,3399.16,481.57,7,30.1,2551.98,0.32,0.43,0.62,0.67,0.69,0.79,0.71,0.0,0.0,8.07,6.22,7.95,7.13,6.18,8.86,5.03,0.0,0.0,1,0,0,0,0,0,0,0,0,53.26,59.65
662,2557.32,382.11,6,23.9,2025.31,0.6,0.51,0.6,0.0,0.51,0.64,0.0,0.7,0.0,5.82,5.76,4.61,0.0,4.5,6.1,0.0,10.97,0.0,0,1,0,0,0,1,0,0,0,60.5,65.24
663,1942.06,372.59,5,23.3,1611.14,0.0,0.0,0.0,0.0,0.43,0.51,0.88,0.75,0.57,0.0,0.0,0.0,0.0,2.47,3.88,4.59,5.77,8.3,0,0,0,0,1,0,0,0,0,81.24,76.51
664,1078.29,164.8,4,10.3,1032.1,0.0,0.52,0.36,0.0,0.0,0.39,0.0,0.0,0.61,0.0,12.13,10.12,0.0,0.0,2.15,0.0,0.0,3.2,0,1,0,0,0,0,0,0,1,78.65,82.29
665,1007.05,134.54,3,8.4,824.48,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.36,7.84,0.0,0.0,0.0,0.0,0.0,0.0,8.25,5.43,0,0,0,0,0,0,0,0,1,83.41,85.45
666,2454.78,329.52,6,20.6,2080.27,0.59,0.0,0.62,0.52,0.0,0.47,0.51,0.61,0.0,10.79,0.0,4.56,7.06,0.0,10.78,10.81,3.3,0.0,1,0,1,1,0,0,1,1,0,60.83,65.98
667,852.66,164.32,4,10.3,912.63,0.0,0.0,0.43,0.55,0.51,0.0,0.0,0.0,0.42,0.0,0.0,6.5,3.1,5.24,0.0,0.0,0.0,7.35,0,0,1,1,1,0,0,0,1,79.48,81.07
668,98.4,22.42,1,1.4,133.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.39,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,95.75,96.24
669,1356.22,176.66,3,11.0,1100.35,0.0,0.0,0.39,0.0,0.7,0.0,0.59,0.0,0.0,0.0,0.0,13.02,0.0,6.75,0.0,6.6,0.0,0.0,0,0,0,0,0,0,1,0,0,78.39,80.49
670,1675.18,283.79,4,17.7,1449.26,0.0,0.0,0.0,0.57,0.54,0.0,0.53,0.84,0.0,0.0,0.0,0.0,7.48,2.47,0.0,11.56,4.35,0.0,0,0,0,1,1,0,1,1,0,80.78,79.61
671,2452.66,564.73,8,35.3,2484.33,0.8,0.74,0.76,0.57,0.32,0.46,0.78,0.42,0.0,4.26,2.77,2.74,2.11,11.46,8.09,4.61,9.29,0.0,1,1,0,1,1,0,1,1,0,51.35,58.97
672,1615.96,276.48,7,17.3,1636.89,0.41,0.34,0.34,0.0,0.0,0.6,0.43,0.66,0.41,5.41,10.56,7.69,0.0,0.0,8.62,6.91,2.16,4.29,1,1,1,0,0,1,0,0,0,66.87,69.46
673,1799.71,164.96,2,10.3,1151.52,0.0,0.73,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,9.27,0.0,0.0,0.0,13.09,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,77.23,82.17
674,375.4,62.06,1,3.9,328.68,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.05,0.0,0.0,0,0,0,0,0,0,1,0,0,95.11,94.41
675,2788.66,344.58,5,21.5,2097.11,0.9,0.0,0.0,0.0,0.39,0.74,0.5,0.43,0.0,5.07,0.0,0.0,0.0,12.12,9.02,9.87,12.9,0.0,0,0,0,0,0,0,0,0,0,64.37,66.82
676,1587.39,126.89,1,7.9,817.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.51,0.0,0,0,0,0,0,0,0,0,0,93.19,88.6
677,1660.87,134.91,2,8.4,1094.13,0.61,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0,13.69,0.0,0.0,10.96,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,80.02,85.64
678,2919.72,498.59,6,31.2,2349.79,0.88,0.0,0.71,0.75,0.0,0.0,0.68,0.54,0.47,7.6,0.0,4.74,2.75,0.0,0.0,4.44,5.88,13.11,1,0,0,0,0,0,0,1,1,59.63,64.1
679,719.56,150.33,2,9.4,652.17,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,9.1,0.0,0.0,0.0,0.0,4.12,0,0,0,0,0,0,0,0,0,91.21,89.26
680,1918.42,268.73,6,16.8,1652.15,0.38,0.0,0.0,0.65,0.57,0.32,0.0,0.59,0.41,6.98,0.0,0.0,3.73,9.35,5.93,0.0,11.93,2.49,1,0,0,0,1,1,0,0,1,69.66,70.81
681,2319.58,305.07,6,19.1,1840.42,0.55,0.53,0.0,0.39,0.0,0.5,0.0,0.8,0.32,4.85,6.31,0.0,9.49,0.0,2.98,0.0,11.0,6.6,1,1,0,1,0,0,0,1,0,65.97,67.89
682,3767.93,370.3,6,23.1,2451.67,0.44,0.52,0.32,0.67,0.89,0.0,0.0,0.0,0.53,10.86,7.0,5.85,12.2,13.18,0.0,0.0,0.0,2.54,1,1,0,0,0,0,0,0,1,57.99,64.45
683,2559.62,279.18,5,17.4,1740.93,0.0,0.0,0.49,0.0,0.0,0.81,0.61,0.44,0.33,0.0,0.0,3.81,0.0,0.0,12.52,11.08,4.17,3.1,0,0,1,0,0,0,1,0,1,75.31,73.17
684,1652.43,200.89,2,12.6,1082.22,0.0,0.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,2.47,0.0,0.0,0.0,0.0,13.9,0.0,0.0,0,1,0,0,0,0,0,0,0,85.14,85.39
685,1018.7,157.58,4,9.8,922.93,0.49,0.32,0.0,0.0,0.0,0.55,0.0,0.0,0.48,3.29,2.24,0.0,0.0,0.0,8.54,0.0,0.0,8.97,0,0,0,0,0,0,0,0,0,82.64,82.79
686,1997.62,213.31,5,13.3,1573.96,0.0,0.31,0.31,0.0,0.0,0.63,0.44,0.0,0.65,0.0,5.11,4.46,0.0,0.0,6.77,13.19,0.0,12.2,0,0,0,0,0,1,0,0,1,76.93,75.35
